467,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/05/11/6931e857-a317-4caa-99f0-41c7243bff46-1620726667890-f8c4efad1c53d66bc57630f82ad579de.jpg,Hotel Suma,Hotel,Buleleng Buleleng,Jl. Loviana. Anturan. Kec. Buleleng. Kabupaten Buleleng. Bali 81119. Indonesia,3.6,345206,550000,-8.151673,115.035532
519,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/b7499407-5af5-4790-b0d3-46ea92c83a41-1603875604809-b7b48d212bf15db1f96a81c0a662d609.jpg,The Aromas of Bali Hotel and Residence,Hotel,Legian Badung,Jl. Lebak Bene No. 355. Legian. Kec. Kuta. Kabupaten Badung. Bali. Indonesia,2.7,204131,204131,-8.711154,115.171319
520,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/c1f39270-ae3f-4f33-a8c2-15fa34eabab3-1603897599156-30dbee74654ca02836515c4a243e49da.jpg,Kuta Majesty Hotel,Hotel,Kuta Badung,Jalan Raya KUta 78. Kuta. Bali,4.3,265000,351000,-8.72121,115.179848
521,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/83c5d6a4-9315-44a6-8b19-2160727647a7-1603873116716-bafb419544c23566451e704f6a1d4f12.jpg,The Radiant Hotel & Spa Kuta,Hotel,Kuta Badung,Jl. Puri Grenceng No.46. Tuban. Kuta. Kabupaten Badung. Bali 80361. Indonesia,4.1,296400,1003600,-8.739734,115.171982
522,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/ed146ed6-1540-40ac-8922-a16ff9755907-1603880326888-a52f2cf452c79ae05a96d25e110ac73c.jpg,Simpang Inn Kuta,Hotel,Kuta Badung,Legian street No. 133,4.1,250000,450000,-8.717559,115.174208
523,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/447e59d8-0047-41bd-84ff-e347afd4254b-1603899518998-d924f02ebb3539c5db030564cc886c34.jpg,Pesona Beach Inn,Hotel,Kuta Badung,Jl. Poppies 1 No.31 Kuta,3.7,123500,190000,-8.720408,115.172558
524,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/237b2d37-bde0-4c87-8841-c3e320b25551-1615535144904-c64f0a0d5c5d685899c806ce97408632.jpg,Hotel Zia Bali - Kuta Beach,Hotel,Kuta Badung,Jalan Ciung Wanara No. 17 Br. Tegal. Kuta. Bali,4.2,298780,697500,-8.723495,115.172918
525,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/081f90ff-4577-4f77-95f9-623694764fdf-1615532135421-4e199c3881593d2adf4ead419ce5f665.jpg,The Tusita Hotel Bali,Hotel,Kuta Badung,Kartika Plaza street No. 9x. Kuta. Bali 80361. Indonesia,3.9,309955,2278167,-8.735856,115.166943
526,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/08/19/51c5092c-900d-4a9e-8c00-3043efd548a9-1629369923803-047e036ee53f4af80a570ee43ee2e362.jpg,Swiss-Belexpress Kuta Legian,Hotel,Legian Badung,Jl. Raya Legian Gg. Tropozone. Lingkungan Pelasa. Kuta. Bali 80361. Indonesia,4.3,325000,575000,-8.717519,115.176223
527,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/19e65c7e-6962-44c1-98af-86b6f7b3d571-1604168592137-facc6516dc07cdb67484555ebfc71857.jpg,Signature Seminyak Smart Hotel,Hotel,Kuta Utara Badung,Jalan Mertanadi No. 74. Kerobokan. Kuta Utara. Kerobokan Kelod. Kuta Utara. Kabupaten Badung. Bali 80361. Indonesia,3.7,269634,465000,-8.676659,115.167298
528,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/8bfd65cf-c9b8-4ea4-ac1f-186b4b193fc2-1615551017485-d286845b2db35311997f6461fac5a7a2.jpg,Maxi Hotel and Spa Kuta,Hotel,Kuta Badung,Legian street No. 83A,3.7,198000,461999,-8.718443,115.174506
529,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/b0ce2dd3-b330-4925-8c3b-4270e5c508c3-1615531625445-73041583c2d2dc11e3edcd6cb076bf10.jpg,Pondok Anyar Hotel,Hotel,Kuta Badung,Jl. Kubu Anyar. Gang Kingkong I No 2. Kuta. Bali 80361. Indonesia,4.0,187529,391399,-8.731376,115.17073
530,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/5fd99b68-7659-431b-a781-4beb4be4e72a-1604166823920-9558fe8d7e12b61fa407c3f385ef49e8.jpg,Kampung Cenik,Hotel,Legian Badung,Jln. Dewi Sri 1 No. 3,4.4,294847,583200,-8.70312,115.1791
531,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/059904a4-40da-4250-98d3-c1fe7e49de1e-1603874760338-7b68ca660de0a541e7ccb29dbca24fce.jpg,The Studio Inn at Nusa Dua,Hotel,Kuta Selatan Badung,Jl. By Pass Nusa Dua 7x. Nusa Dua. Kuta Selatan. Bali. Indonesia. 80361,3.5,350000,350000,-8.796883,115.220416
532,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/76f76cfb-5a0c-4388-b887-83f929264bc8-1603894665285-d9aa14abc18c2e5d0b125160b375cf94.jpg,Hotel Amaris Kuta Bali,Hotel,Kuta Badung,Lebak Bene Street. Kuta. Badung. Bali 80361,3.7,223014,299998,-8.7103563,115.1703454
533,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/13/45945152-5a0d-440b-8c1b-00d7479193f7-1639399824103-1bd938720a2a8d76c725de72b6f85874.jpg,M Suite Bali,Hotel,Kuta Badung,Jl. Nakula Gang Baik-baik Seminyak,4.1,273006,600000,-8.69503714475015,115.172284841537
534,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/f7e3a97c-fca2-4bfb-8c42-845fba58173b-1603883261565-849e59482a6495bc76b186abe4feccc7.jpg,Losari Sunset Hotel,Hotel,Kuta Badung,Sunset Paradise. Jalan Sunset Road. 169,3.5,278000,278000,-8.709208,115.1841
535,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/06/b99eee7b-275e-4789-ae66-5e40c4bb2f23-1657077920556-b05ea7afde8d11d86ab7e773b0b98fbf.jpg,Fourteen Roses Beach Hotel,Hotel,Kuta Badung,Jl. Melasti Gang Intan No. 1. Legian - Kuta. Kabupaten Badung. Bali 80361. Indonesia,4.0,278877,487500,-8.70943,115.168414
536,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/1e153150-ff86-440e-be76-9dff8ffaa728-1603902717242-41c221e581c1b992da18cf8194cddc64.jpg,G Sign Style Kuta Bali,Hotel,Kuta Badung,Jl. Raya Tuban No.111. Tuban. Kuta. Kabupaten Badung. Bali 80361. Indonesia,4.2,285000,685000,-8.740924,115.17863
537,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/691f42e6-088f-44a2-83de-f154a86e0e33-1603890531747-9d57211f5306515353251d750150e4af.jpg,Euphoria Hotel Bali,Hotel,Kuta Badung,Patih Jelantik 11 - 12,4.2,217066,433725,-8.709217,115.176308
538,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/8d19357e-2b9b-44ed-a167-586209548c54-1603887579404-efc00f4630cb72b7dbaf906a9930679d.jpg,ION Bali Benoa,Resort,Nusa Dua Badung,Jalan Nusa Dua. Kuta Selatan. Nusa Dua. Tanjung Benoa. Indonesia,4.2,280488,312000,-8.771467,115.222647
539,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/02/c07803b1-e6ac-4fb3-8d8d-7293e61e091d-1612229708854-1f5ea3cef875228a7f978973c1aa136f.jpg,Three Brothers Bungalows and Villas,Villa,Kuta Badung,Jalan Legian kaja. Kuta. Legian. Kuta. Badung Regency. Bali 80361. Indonesia,4.1,342000,1600000,-8.704243,115.169717
540,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/aeffdca8-014d-404e-bb7d-44c669c0fd51-1604158846672-f626ecb6505ff1b7eda79bff491c9da1.jpg,Kimono Hotel Kuta,Hotel,Kuta Badung,Jalan By Pass Ngurah Rai No.38. Jimbaran. Kuta Selatan. Kuta. Kabupaten Badung. Bali 80361. Indonesia,3.4,156637,559540,-8.725804,115.180908
541,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/0a5790f3-dd3a-4ba2-b236-4b849fc2e964-1603913233391-43fdbcde86d96f75df088d3feb2e2235.jpg,The Umah Pandawa Homestay and Villas,Guest House,Kuta Selatan Badung,Jl. Dharmawangsa No.42. Ungasan. Kuta Sel.. Kabupaten Badung. Bali 80361. Indonesia,3.9,298185,341296,-8.823488,115.185737
542,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/5506f9a6-bba7-4eee-a6b8-44932f14af2f-1604163687164-06d4d6cc44c656edd9334d86c41e3dcc.jpg,Yulia Beach Inn Kuta,Hotel,Kuta Badung,Jl. Pantai Kuta Banjar Pande Mas No.43. Kuta. Badung. Bali. 80361. Indonesia,4.6,344565,1264376,-8.722829,115.171953
543,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/12/12/a0b8e4f8-3f80-49d4-b4e6-7b096e090332-1607763632897-943b5f5ee1fd94345c11268c5f402a0d.jpg,21 Lodge Nusa Dua,Guest House,Kuta Selatan Badung,Siligita Raya street No.21,4.7,335000,335000,-8.796268,115.215416
544,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/b6bb2f50-e058-4d65-a5ce-1fff946904a6-1603879141779-67d92a6a13a16cbdac4516f0e05ff3ab.jpg,Hotel Karthi Kuta,Hotel,Kuta Badung,Jl. Kartika Plaza. Tuban. Kuta. Kabupaten Badung. Bali 80361. Indonesia,3.9,180000,494999,-8.726656,115.169895
545,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/1f04ac53-61b5-4360-91c0-377629f7cf6e-1604151058567-9f3e2d31f3894870a0a5b692d21999db.jpg,Wave & Chill House,Hostel,Kuta Utara Badung,Jl. Raya Uma Buluh No. 4. Canggu. Kec. Kuta Utara. Kabupaten Badung. Bali. Indonesia,4.7,242499,436499,-8.635443,115.150425
546,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/e34e8b4a-788e-4de1-b3e3-298f4c09a57e-1615558826417-daae7dd28b7705677a1c907f52383f11.jpg,OYO 1654 Maha Bharata Kuta Inn,Hotel,Kuta Badung,Jl. Raya Legian No.96. Kuta. Kabupaten Badung. Bali,3.8,128143,184526,-8.71979,115.175111
547,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/5c771da6-ff72-4a77-b227-58f4bc127a06-1604145472001-89ddbbfff33fb046466202a0e6ec9d6a.jpg,Swandewi Homestay,Guest House,Kuta Badung,Jl. Kartika Plaza. Samudra Lane. 80361 Kuta. Indonesia,3.2,180000,182862,-8.734527,115.166285
548,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/5ed58c6e-2e74-4d45-9db0-ac251a15b084-1603903593886-69d7e2c903383be60f36b5dbb453d36f.jpg,Dewa Bharata Bungalow Legian,Hotel,Kuta Badung,Jalan Legian No. 194,4.9,285000,300000,-8.71613,115.174146
549,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/16/61f22af8-03f7-449b-8923-ed8c5aa207c5-1605539450634-09212aeb413d909c5b613c1ba9b461c1.jpg,Amaris Hotel Sunset Road Bali,Hotel,Kuta Badung,Jalan Sunset Road No.57 ,3.9,247500,275000,-8.7038892,115.1811467
550,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/5ed58c6e-2e74-4d45-9db0-ac251a15b084-1603903593886-69d7e2c903383be60f36b5dbb453d36f.jpg,Dewa Bharata Bungalow Legian,Hotel,Kuta Badung,Jalan Legian No. 194,4.9,285000,300000,-8.71613,115.174146
551,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/1b88a6cc-2648-44b7-8713-78818dcd17ae-1604138306954-dd122bfce2ecbfa84edbc9d9a45d76f7.jpg,OYO 1372 Canggu 77 Guest House,Hotel,Kuta Utara Badung,Jl. Bantan Kangin. Gg. II No. 2 . Tibubeneng. North Kuta. Badung Regency. Bali,3.5,99404,140000,-8.639381,115.152981
552,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/30/6271a921-ec87-4ceb-99e8-a48ffd1b8d99-1638224423101-f45981bfcf5d81654d180d7099ee884c.jpg,Jeje Hotel Legian,Hotel,Kuta Badung,Jl Padma Utara No. 100. Legian,Belum ada rating,200000,340267,-8.703295,115.167805
553,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/29/a985b5d0-b83c-4053-8435-1f1359d46f72-1617023108102-9003b01249690e3e1b4b9c804f04ff80.jpg,Bali Kuta Resort,Hotel,Kuta Badung,Jl. Majapahit No.18. Kuta. Kabupaten Badung. Bali,3.4,207331,449990,-8.720173,115.178586
554,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/3d06436a-53bd-43f1-b490-75bd99980222-1603873527740-acb6635257604c836695cd10acf4fbde.jpg,Hotel Asoka City Bali,Hotel,Kuta Badung,Kubu Anyar Street no 40. Kuta - Bali (behind banjar anyar) Tuban. Kuta Bali 80361,3.8,182004,200000,-8.732783,115.170515
555,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/13/36143866-497b-4cac-8b98-0b86f42eeab1-1602565359265-087e36e69e538cb3f620f4c45edf08c2.jpg,Naturela Hotel,Hotel,Kuta Selatan Badung,Jl. Labuan Sait,5.0,332500,350000,-8.817819,115.11488
556,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/1ff6eb4d-d5b6-44cd-bf76-da7c2d2baf60-1604171948346-3b4e89d02f8fda45c2552e3ad90415e3.jpg,Gelatik Bed and Breakfast,Hostel,Kuta Utara Badung,Jl. Batubelig. Gg. Gelatik No.2. Kerobokan Kelod. Kuta Utara. Kabupaten Badung. Bali 80361. Indonesia,4.0,300000,300000,-8.672609,115.151825
557,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/02/05/86402b2c-c326-437b-8a59-ceb67d14c10f-1644064521296-f2800843af53441257926e6563da64ef.jpg,OYO 1200 Kencana Residence,Guest House,Kuta Selatan Badung,Jl. Danau Tamblingan IV No.5. Jimbaran. Kec. Kuta Sel.. Kabupaten Badung. Bali 80361. Indonesia. Bali,4.2,177778,177778,-8.789929,115.18639
558,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/89795567-1b27-43f3-a762-9fe2f078c4bf-1603930647478-4f2a5ec35c416c603e429ab40e3c0605.jpg,Kuta Suci Guest House,Hotel,Kuta Badung,Jl. Pantai Kuta No.37. Kuta. Kabupaten Badung. Bali 80361. Indonesia,4.2,212500,637500,-8.722453,115.173111
559,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/21/bc518121-ca40-48cb-b844-b127963ed0f6-1658385333454-d7e1fabe94f3216d45d051cb932b5640.jpg,Puri Tamu Hotel Jimbaran,Hostal,Jimbaran Badung,Jalan Uluwatu No. 100X Jimbaran. Bali,4.5,196199,259999,-8.795305,115.16205
560,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/08/05/14dac117-5ecd-40d1-8778-59c6ba2a0ac5-1628121925522-e53e8678fe2a5767925e7fc5fae661eb.jpg,Puspa Graha Villatel,Guest House,Kuta Badung,Jl. Telaga Ayu. Kedonganan. Kuta. Kedonganan. Kuta. Kabupaten Badung. Bali 80361. Indonesia,Belum ada rating,221817,221817,-8.766158,115.181337
561,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/895eaf66-1a76-4f20-9cd6-d9dfaf775ce6-1603874567962-d49ac22223609823549d85636b2cf959.jpg,Spazzio Bali Hotel,Hotel,Kuta Badung,Dewi Sri Street. No 20,4.2,222222,222222,-8.707917,115.178268
562,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/01/963f8c0a-0341-4dbd-951e-2cc1cbdb006d-1601546335817-5bd2f86ad00ce4add1f958d17554e9bb.jpg,Ubud Sawah Scenery Villa and Homestay,Hotel,Tegallalang Gianyar,Br.dukuh  Desa Kenderan Tegalalang. Gianyar. Bali,4.0,195500,195500,-8.458378,115.282826
563,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/08624ff2-1d1d-429e-ab6e-da95314101e1-1603903669259-bc7a50d8312dfad6f608fb8bcc8fcf83.jpg,Uma Kutuh 2 Ubud,Guest House,Ubud Gianyar,Jl. Tirta Tawar. Kutuh. Kecamatan Ubud. Kabupaten Gianyar. Bali,3.9,128049,350000,-8.499366,115.270562
564,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/17/33476311-28f8-47f9-b3e3-e28576621114-1642400718400-e8aa6ce8a85b0f5e82d53a1da8af0870.jpg,MaxOneHotels Rejuvination at Gianyar,Hotel,Blahbatuh Gianyar,Jl. Udayana No.100 . Gianyar - Bali,4.5,264040,586719,-8.544774,115.303202
565,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/6089e647-091c-4f64-b6fc-36db9d51030e-1604137099780-f0e7e4d200ffb9c2c80c2473fed9676e.jpg,OYO 612 Dante Guesthouse,Hotel,Gianyar Gianyar,No 3. Jalan Hasanudin I. Kecamatan Gianyar. Kabupaten Gianyar 80511 Bali Indonesia. Bali,3.8,217359,461999,-8.5447061,115.3224555
566,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/56c2d825-5370-4d82-b008-5a978a97f3fb-1604172363551-61d40090fa06f99252fa4b8ebffaa659.jpg,Ubud Batan Nyuh,Hostal,Ubud Gianyar,Jl. A.A. Gede Rai. Lodtunduh. Ubud. Kabupaten Gianyar. Bali 80571. Indonesia,4.6,341250,341250,-8.554169,115.263101
567,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/a1e88766-1a4d-4a0f-af6e-f81bb8365b8b-1615557963150-30744918c92f17bbb1a931e0891d43fb.jpg,Ubud Tropical Glamping,Glamping,Ubud Gianyar,Jl. Raya Andong Petulu. Ubud. Gianyar. Petulu. Kecamatan Ubud. Denpasar. Bali,4.2,212541,800000,-8.500231,115.272525
568,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/30/ea621297-0698-4d64-a35a-b7c8e78d5af1-1638235225632-27868ba6dc538c087d0b38c6459a31de.jpg,Nara Ubud Cottage,Guest House,Ubud Gianyar,Jalan Nyuh Bojog No. 14.Jalan Nyuh Bojong No.14,5.0,278080,352000,-8.52245648733074,115.257096290588
569,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/3eed1196-7ca8-47a5-85a3-12aed9ba814a-1604121742801-b5a52c78a0116e5a36c1490310dacb2e.jpg,Sisin Ubud View,Hotel,Sukawati Gianyar,Jalan Gunung Sari No 99X. Br. Sumampan. Kemenuh. Sukawati. Gianyar. Bali. Indonesia,4.1,312000,700000,-8.550271,115.285973
570,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/12/12/3be1d7e5-beb4-4fac-ae4a-a130b1e65378-1607721402376-ff162c3385e2ea3f301b1a338de55731.jpg,Arjuna Homestay Ubud,Homestay,Ubud Gianyar,Jl. Arjuna. Ubud. Kabupaten Gianyar. Bali 80571. Indonesia,3.8,120000,150000,-8.507348,115.261278
571,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/02/06/dc2b6221-05a1-4a80-a6a6-41a419b85140-1644157741409-c09e363a2f87248055dabf9bc86c415d.jpg,Panorama Bali Hotel,Hotel,Ubud Gianyar,Jl. Raya Pengosekan,Belum ada rating,224309,257580,-8.52470587845313,115.263061523438
572,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/06/8a87b480-af8a-4277-af49-2f704b0138fd-1601978112087-6d8b21a5be42f50249ed6640f466bd2b.jpg,Hotel Gianyar,Hotel,Gianyar Gianyar,Jl. Manik No 1A.Jln Manik No 1A,Belum ada rating,214999,214999,-8.53988998286362,115.32289624214195
573,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/18/08a6d82d-eb34-471d-8ea1-d590122eef7f-1616069694645-343ae63cac34dcbc21ec095472850e65.jpg,The Unique Homestay,Homestay,Ubud Gianyar,Jalan Raya Ubud No. 8X. Ubud. Gianyar. Bali. Indonesia,4.0,225000,225000,-8.508258,115.264918
