100,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/10/1a9ee311-120f-40a6-9d45-48f33055adcb-1639082457528-1581dc20e03150f42cda7021779776b4.jpg,Charaka Residence,Hotel,Banjarnegara,Jl. Dieng No.13. Krajan. Dieng Kulon. Kec. Batur. Kab. Banjarnegara. Jawa Tengah,3.7,284806,760000,-7.202985,109.905053
200,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/24/772d4cf4-f1c6-42aa-94cb-bb05191d850e-1661326784695-acf44174c421edde2b299460ed732cce.jpg,Mendut Inn Hotel,Hotel,Mungkid Magelang,Jl. Mayor Kusen No.KM.5. Mendut. Kec. Mungkid. Kabupaten Magelang. Jawa Tengah. Indonesia,Belum ada rating,240000,335000,-7.603101,110.229949
201,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/10/e20353c0-f66f-488c-98cc-5db7559c8ac7-1636524931324-9b3cda7eb8a13b20030d18d89d356da3.jpg,Homestay Punokawan Borobudur,Homestay,Borobudur Magelang,Jl. Badrawati Dusun Ngaran II. RT.01/RW.06. Dusun XIX,Belum ada rating,243900,470400,-7.61321,110.206082
202,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/27/668a8bb8-3b35-4f0c-9589-b4728546ffed-1632741623614-71be0002b72a0803b4717adda7311be1.jpg,Griya Harja Homestay,Vacation Home,Borobudur Magelang,Desa Majaksingi,3.7,150000,230000,-7.627500057220459,110.20049285888672
203,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/17/65e0e89b-c720-4107-bc57-e472e4561569-1637145645830-1e4a588d9acf461ca6266c6517918875.jpg,Mudhia Homestay,House,Borobudur Magelang,Mudhia Homestay,4.3,237618,247500,-7.589422,110.1611251
204,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/09/01/5845ea39-e902-45e1-87f7-4087a5a7ca44-1598923389542-c811e5520257d53d8dea6d93f9c45981.jpg,Penginapan & Guest House Mbok Dhe Borobudur,Vacation Home,Borobudur Magelang,Jalan Komando,5.0,199000,398001,-7.602109909057617,110.20848846435547
205,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/12/05/8bee659f-8936-4a23-81d4-3ce201c21a20-1607176214975-0d7b94f8326ee43e25d01b80d7ed5e07.jpg,Rumah Dharma,Guest House,Borobudur Magelang,Jowahan Wanurejo,4.6,795000,795000,-7.612070083618164,110.21311950683594
206,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/10/07/dc089335-76b3-4be9-a4a3-32de569354e3-1633595450656-58af2f9d39f8bb312578d8b0db53bf5d.jpg,Homestay Mulia Syariah Borobudur Magelang RedPartner,Vacation Home,Mungkid Magelang,Jl. Mayor Kusen KM.1.5. Pabelan Satu,Belum ada rating,201185,201185,-7.57925,110.24907
207,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/08/17fbd3a4-5148-4788-a22f-b9275c9b0dc6-1659962122561-298a6479ff7aa449692b548723e90fae.jpg,S101 Hotels,Hotel,Semarang Barat Semarang,Simongan 101 Semarang Bongsari,4.5,250000,300000,-6.993411,110.398605
208,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/15/50d76d76-0b45-410c-991d-24dec80b6531-1647321326054-cb27ea243475a91b6a32049a24a5dbaa.jpg,RedDoorz Plus near Patung Kuda Undip,Hotel,Banyumanik Semarang,Gg. Melati No.4. Sumurboto. Kec. Banyumanik. Kota Semarang. Jawa Tengah 50269. Indonesia,4.5,320760,320760,-7.049152,110.423827
209,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/fd673d35-f0ba-4a3d-a2dd-920ad528735d-1615536346062-004dfa38a440d8eb1fa086df388b4765.jpg,POP! Hotel Pemuda Semarang,Hotel,Semarang Tengah Semarang,Jalan Simpang No No.9. Sekayu. Semarang Tengah. Kota Semarang. Jawa Tengah 50132. Indonesia,4.0,275000,339000,-6.9840582,110.411966
210,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/1f1e5e98-5744-42a5-814a-2ec20a8417eb-1604151490730-d50dfcb08d99de340340cade97afb7e4.jpg,Hotel Marina Airport Semarang,Hotel,Semarang Barat Semarang,Jalan Madukoro Raya A-4. Tawangsari. Semarang Barat. Semarang. Jawa Tengah. Indonesia,4.2,179999,274362,-6.962704,110.392325
211,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/12/99d94783-0b7a-4446-8ea5-1cfaabd8c073-1639279520330-6139a3cc3249d7bc959746159fd88ea2.jpg,The Backpacker Simpang Lima Semarang,Hostel,Semarang Tengah Semarang,jl. Anggrek X no 2A Semarang,4.4,49999,119999,-6.988429,110.424686
212,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/9bf04fd0-8af6-4128-a2ad-d972f82b9efb-1604173966939-70221b605d0506e89b1a1e02533d4f75.jpg,Smart Budget Hotel Semarang,Hotel,Semarang Utara Semarang,Jl. Tj. Mas Raya No.19. Panggung Lor. Kec. Semarang Utara. Kota Semarang. Jawa Tengah 50177,4.0,164999,234999,-6.954205,110.408647
213,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/29/cf3896fa-6702-496f-8271-9218679fc5e8-1638179721662-6064fe4d2632e43010487ee9921ffb55.jpg,OYO 90758 D Kost In Kandri Semarang,Hotel,Gunungpati Semarang,1. Gang Begoroh. RW 01. Kandri. Gunung Pati. Semarang. Jawa Tengah. 50229. Indonesia. Semarang,4.0,69500,116684,-7.088128,110.362462
214,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/18/b4a3dfa1-ebd1-4c19-849e-ff095102a4e0-1616070322571-91c26b092f89cc2b49b9d293e5e56df0.jpg,SPOT ON 2281 Omajo,Hotel,Semarang Timur Semarang,Jl. Labuhan I no 14. Semarang,4.4,105118,201062,-6.988558,110.436573
215,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/27/ac791f07-ee26-4429-85dd-dc87486e7088-1658898322052-50a21f2d399ede90781e335001261a0e.jpg,Griya Ayem Residence,Hostal,Banyumanik Semarang,Dekat UNDIP. Jl. Mulawarman Raya No.9. Tembalang. Kec. Banyumanik. Kota Semarang. Jawa Tengah 50275,4.2,240000,270000,-7.067911,110.433163
216,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/22/b3e287ee-e7e2-43d2-9d64-9d0ab12bfe4b-1661160367540-60031b32e31f69a25441cf4f77eba4e3.jpg,Urbanview Hotel Mountain Palace Kopeng,Hotel,Getasan Semarang,Jalan Kopeng. Kec. Getasan. Kabupaten Semarang. Jawa Tengah 50774. Indonesia,4.4,178031,296010,-7.396523,110.417042
217,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/b9d2263b-1fbb-45a4-b7f4-48f02a188b76-1604173966934-60751d78096ee3a33b45b8ad02b4d64a.jpg,Sumi Hotel Simpang Lima Semarang,Hotel,Semarang Tengah Semarang,Jl. Gajahmada No.129. Pekunden. Kec. Semarang Tengah. Kota Semarang. Jawa Tengah 50241. Indonesia,3.8,214449,300000,-6.987582,110.422284
218,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/1c45ca6e-6637-40da-8be0-7d02990188dc-1604123418777-ee7bd871a6acc769d906dd7275ca0c01.jpg,OYO 389 Sky Guesthouse,Guest House,Semarang Timur Semarang,Jl. Sidorejo No.125. Sarirejo. Semarang Tim.. Kota Semarang. Jawa Tengah 50124. Indonesia. Semarang,3.6,166417,299375,-6.9770633,110.434704
219,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/08/76b90544-1717-4dac-b6a8-9e7b66e45e5b-1638948923840-48a0c5a59527195e0483e7e2afafac82.jpg,Cozzy Stay Semarang,Hotel,Tembalang Semarang,Jl. Kedungmundu No. 82. Tandang. Kec. Tembalang,4.2,227489,284000,-7.011686,110.44556
220,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/e737f63f-56f0-47f7-9f10-74ce3d0d5e86-1615546544989-339d8190e939124f8c4b15cd4cf60e0e.jpg,F&B Inn Sam Poo Kong Bandara Semarang,Hotel,Semarang Barat Semarang,Jl. Puspowarno Raya No.47. Salamanmloyo. Kec. Semarang Bar.. Kota Semarang. Jawa Tengah 50149. Indonesia,4.2,240790,417900,-6.988646,110.395724
221,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/28250128-2fa6-4266-83c0-b5cc3f13ebba-1604155664861-0fc6bd4ff4b3da6b46066272d55469b9.jpg,RedDoorz Syariah Near Exit Toll Banyumanik,Guest House,Banyumanik Semarang,Jl. Sawunggaling Sel. No.1. Padangsari. Kec. Banyumanik. Kota Semarang. Jawa Tengah 50267. Indonesia,4.3,133781,260480,-7.073275,110.432265
222,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/27/45f9a0a0-611e-4828-9f45-30bb6739c498-1619519725705-78d2606494d0c86b06707d82b3051a01.jpg,RedDoorz Plus near Kawasan Sam Poo Kong Semarang,Hotel,Semarang Barat Semarang,Jl. Simongan No.191. Ngemplak Simongan. barat. Kota Semarang. Jawa Tengah 50148. Indonesia,4.2,197372,283800,-7.002731,110.393588
223,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/4349751d-8fef-4f46-815b-5f602fbe161a-1604181116628-44658f4a5b1aa7cd366cdc376ead5e53.jpg,Studio Inn And Suite Semarang,Hotel,Gajahmungkur Semarang,Jl. Rinjani No.10D. Bendungan. Kec. Gajahmungkur. Kota Semarang. Jawa Tengah,4.0,235000,275000,-7.0011111,110.4086111
224,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/18/b6726527-62dc-42ef-ac91-714331cbee1d-1613643632210-44ee17a1d45a6791008800f844187b62.jpg,DS CoLive Layur Kota Lama,Hotel,Semarang Utara Semarang,Jl. Layur No. 115. Dadapsari. Kec. Semarang Utara. Kota Semarang. Jawa Tengah. Indonesia,3.9,200000,200000,-6.964957,110.421663
225,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/09/07/dd46da19-239f-4a09-b402-e521c0cf86a6-1662535083225-0b7809deaca53ab6e80cce51357bf0d3.jpg,OYO 91473 Wisma Husada 1 Semarang,Hotel,Semarang Barat Semarang,Jl. Abdulrahman Saleh No.89 A. Kalibanteng Kulon. Kec. Semarang Barat. Kota Semarang. Jawa Tengah 50145. Jalan Lebdosari VI. RW 03. Kalibanteng Kidul. Semarang Barat. Semarang. Jawa Tengah. 50148. Indonesia. Semarang,Belum ada rating,76650,86183,-6.992988,110.37986
226,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/29/80cb6427-8300-4022-aa16-28aea06995c2-1661790342196-6e089f7ddd23a94d6aea859b2df23902.jpg,Sunrise Hotel Semarang,Hotel,Pedurungan Semarang,Jln Soekarno Hatta No. 97. Kota Semarang. Jawa Tengah 50196,4.0,317400,381800,-6.981651,110.453108
227,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/12/83f5261d-0436-4381-9259-05ae204df8e9-1641974473990-526ba23c8b45d78d0307e42929228917.jpg,Wisma Purba Danarta,Homestay,Gajahmungkur Semarang,Jalan Veteran No.7. Semarang Selatan. Mugassari. Semarang Sel.. Kota Semarang. Jawa Tengah 50231. Indonesia,3.7,95000,145000,-6.9962,110.414912
228,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/2ae46199-76fa-454c-81b1-c2fa33c97f8e-1615552371464-2d49eba8405913ef2fd9a1a6724bdec7.jpg,DS CoLive Sinabung,Hotel,Candisari Semarang,Jl Sinabung V No 49,3.7,172664,230000,-7.014985,110.42339
229,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/a4cc982e-3cd5-4000-a71a-984e7399987a-1604149751465-84661015ec0752422a56e85a28beb853.jpg,Hotel Olympic Semarang,Hotel,Semarang Utara Semarang,Jl. Imam Bonjol No.126. Sekayu. Kec. Semarang Tengah. Kota Semarang. Jawa Tengah 50132,3.8,156400,202400,-6.974509,110.413475
230,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/268656d0-f1ff-4ee8-aede-5f2655c858d6-1615563424562-bf4d7e3affc592c488eef55f07ca7da0.jpg,Penginapan-Ku,Guest House,Gebangsari Semarang,Jl. Karangingas No.65 A. Siwalan. Kec. Gayamsari. Kota Semarang. Jawa Tengah 50162,4.1,65000,550000,-6.974368,110.448254
231,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/02/8926b4e7-ce1d-4d72-8650-98c1fbc994f2-1635827127654-c6a10170708e7b3f34d5b4699c839489.jpg,Sleep and Sleep Semarang,Hostel,Semarang Utara Semarang,Jl. Imam Bonjol No.15-17. Dadapsari. Kec. Semarang Utara. Kota Semarang. Jawa Tengah,4.0,54999,64999,-6.970276,110.421166
232,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/7253ecad-8327-4819-ace1-a2b5d1a8755c-1615554239292-f99f7c84ec77facd398fbf2623ccea40.jpg,Tlogo Resort & Goa Rong View,Resort,Tuntang Semarang,Jl. Raya Tuntang - Beringin KM.2 Desa Delik Tuntang,3.9,276000,414000,-7.272108,110.469802
233,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/093d7b3a-784a-4bfc-98fb-2ca43f798111-1604174839794-40fa3d0a01c2c0655da5bf8dc18d97fc.jpg,Hotel Pantes Kota Lama Semarang,Hotel,Semarang Tengah Semarang,Jalan Pekojan Pertokoan THD B18-19. Purwodinatan. Semarang Tengah. Semarang. Jawa Tengah. Indonesia,3.5,136732,217999,-6.9707,110.428683
234,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/02/0c141ed3-a53f-489a-95c4-4e411ca2ce36-1635838532480-e795a76906c191f823896c510e635e2f.jpg,InnJoy Guesthouse,Guest House,Banyumanik Semarang,Jl. Perintis Kemerdekaan No.199. Srondol Wetan. Kec. Banyumanik. Kota Semarang. Jawa Tengah 50263,3.4,122823,178000,-7.071534,110.411405
235,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/f8398bc5-933d-40d2-927a-b5a0a5f4ba30-1603899520170-cb95640e605f3b88de8574951883bec1.jpg,Mess Inn Semarang,Hostel,Semarang Utara Semarang,Jl Imam Bonjol II/10 - Sebelah Alfa Mart Masuk - Ikuti Google Maps,3.3,62999,373055,-6.970529,110.418266
236,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/49750502-000b-435f-a8e0-a27317ebded5-1604134460623-5bf446dc7c8e55996d630536e0f2dae7.jpg,OYO 1217 Candi Residence,Hotel,Ngaliyan Semarang,H7. Jl. Srikaton Utara. Purwoyoso. Kec. Ngaliyan. Kota Semarang. Semarang. 50184. Indonesia,3.0,92668,121112,-6.9931934,110.3624566
237,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/04/2166dacc-73bc-4db5-a33a-dc56391090bf-1646384123274-6fb5bae875a58fd22c7e532ca86b0a14.jpg,RedDoorz near Siliwangi Semarang,Guest House,Semarang Utara Semarang,Jl. Kokrosono No.64. Bulu Lor. Kec. Semarang Utara. Kota Semarang. Jawa Tengah 50179. Indonesia,4.1,137456,194040,-6.971196,110.402016
238,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/04/b79a9a4d-499e-4f83-b293-9e0ebb2e730d-1604487532542-ba3e467232ac7f864ed9c299ff35f945.jpg,Narra Hotel Bandara Semarang,Hotel,Semarang Barat Semarang,Royal Square. Jl. Marina Raya No.15-16. Kota Semarang. Jawa Tengah,4.0,161886,348250,-6.957459,110.392034
239,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/05/a19b624f-40cd-4199-81cc-4e81ea972769-1636102527857-9d0d48877577e03c79f8350ac31ae2a7.jpg,OYO 1808 New Bandungan Indah,Hotel,Bandungan Semarang,Jl. Veteran No. 3. Krajan. Jetis. Bandungan. Semarang. Jawa Tengah. Semarang,3.7,81586,280001,-7.222073,110.36968
240,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/d5d75f08-baa0-4abd-877a-900ebc9a2b88-1604172969667-bb831412240b2a430413bbb117b10a70.jpg,Gapura Residence Semarang,Hotel,Semarang Barat Semarang,Jl Anjasmoro Raya No 74 Semarang,4.1,174432,340032,-6.975249,110.390755
241,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/9bfcaae6-92af-4a35-b3bc-5b5d2783e0a9-1604140194758-5ee67c57a8660f78f5c1e74ceb1f3885.jpg,Just Inn Semarang,Guest House,Semarang Timur Semarang,Jl. Kartini II No.15. Karangturi. Kec. Semarang Tim.. Kota Semarang. Jawa Tengah 50124. Indonesia,3.4,168887,288888,-6.986088,110.432875
242,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/13/2408bf30-0d19-40ce-9958-73d88968465c-1636800052473-e6edc684264bceaee321e59dc0c036e3.jpg,OYO 908 Taman Wisata Kopeng,Hotel,Getasan Semarang,Jl. Raya Salatiga - Magelang KM. 15. Kopeng. Getasan. Dukuh. Kopeng. Getasan. Semarang. Jawa Tengah 50774. Indonesia. Salatiga,3.9,157497,375000,-7.398416,110.419317
243,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/05/24/65813442-4fb5-4558-bf9d-4687a663f25d-1621846820602-580dcf57800e507cce871ba2151ad39c.jpg,Sarila Hotel Sukoharjo,Hotel,Sukoharjo,Jalan Jendral Sudirman No. 228. Sukoharjo. Gabusan. Jombor. Bendosari. Sukoharjo Regency. Central Java,3.5,188100,247500,-7.658494,110.834794
244,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/15/96223dfb-3584-4f4f-846d-57840fda0dcd-1647314136184-f0b0172d17d4fbcc9302116d8e9afc91.jpg,THE VILLA SOLO BARU,Hotel,Sukoharjo,Jl. Ir. Soekarno Kel. RT.06/RW.07. Dusun I. Langenharjo. Kec. Grogol. Kabupaten Sukoharjo. Jawa Tengah 57552,4.2,200449,226099,-7.610113,110.815985
245,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/26/f7bfb442-cf3f-4cb9-9bad-1ec9386ac4ef-1619421928556-22cd9356bec82f7a073981216a43d55a.jpg,RedDoorz Plus near Solo Baru,Hotel,Sukoharjo,Jl. Pelangi Raya No.Kav 8. Dusun I. Kadilangu. Kec. Baki. Kabupaten Sukoharjo. Jawa Tengah 57556,4.1,157106,304640,-7.603478,110.792053
246,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/06/12/e1d1a577-c9c9-4c10-9043-95c270d513bc-1655014523929-61959a63d8929bf619d085b5c87f6045.jpg,Nestagar Hotel Solo,Hotel,Sukoharjo,Jl. Telukan-Parangjoro 168. Sudimoro. RT 03/10. Sawah. Parangjoro. Kec. Grogol. Sukoharjo. Jawa Tengah,4.5,201000,603000,-7.62646,110.81757
247,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/16/9487e3d0-e85d-46d5-a4a9-5821a08b52ad-1639596654844-d4d92b23358b5438f7ac3e9bc67acd19.jpg,SPOT ON 3199 GALAXY HOUSE 234 Syariah,Hotel,Sukoharjo Sukoharjo,22C. Gereja Hati Kudus Yesus. Jalan Brigjend. Slamet Riyadi. Gayam. Sukoharjo. Solo,2.6,63694,81090,-7.6838,110.843432
248,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/8559af19-e425-41ed-b53a-34a2fa6b0490-1615559981887-d8a420a07b660419041bebb4886dedc0.jpg,OYO 2258 Santana Syariah Guest House,Hotel,Sukoharjo,Jl. Pagelaran No.63. Dusun II. Kartasura. Solo,3.8,98745,140039,-7.5552103,110.7387171
249,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/34317df3-91c3-4cfc-8105-6360d906d487-1615560676864-46915292a818d88ab2ebd54fe1c19f9a.jpg,SPOT ON 2821 Griya Kawula Syariah,Hotel,Sukoharjo,Jl. Parang Barong No.1. Dusun IV. Makamhaji. Kec. Kartasura. Solo,3.1,69945,151888,-7.564613,110.768993
250,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/25/3015aaa6-db9b-4aec-91af-0e21c9dd6991-1658721921385-0cc1ce21a2fb0e87c868bfdadadeddcc.jpg,Assalaam Syariah Hotel Solo,Hotel,Sukoharjo,jL Garuda Mas . Pabelan. Kartasura ( UMS Ke Utara ),3.7,190437,480000,-7.554377,110.769802
